Name,Textbox3
Great Smoky Mountains NP,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Traffic%20Counts

GroupDescription,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
TRAFFIC COUNT AT BIG CREEK,2006,375,402,"1,750","2,270","2,204","3,978","4,040","3,237","2,084","2,743","2,179",506
TRAFFIC COUNT AT BIG CREEK,2005,375,402,"1,887","2,145","2,517","4,501","4,529","1,727","2,271","2,142",424,429
TRAFFIC COUNT AT BIG CREEK,2004,400,402,751,"1,887",603,"2,420","1,109","1,335","1,354","1,749",424,429
TRAFFIC COUNT AT BIG CREEK,2003,400,402,"2,057","1,887",603,"2,420","2,218","1,335","1,354","1,452",424,429
TRAFFIC COUNT AT BIG CREEK,2002,400,402,"2,057","1,301","3,934","2,625","1,593","1,676",622,827,705,400
TRAFFIC COUNT AT BIG CREEK,2001,260,402,750,"1,301","1,435","2,073","5,485","8,115","1,681","2,159",705,400
TRAFFIC COUNT AT BIG CREEK,2000,260,416,"1,961","2,723",435,685,"2,363",0,0,"1,575",666,400
TRAFFIC COUNT AT BIG CREEK,1999,368,437,526,"1,184","1,461","2,349","2,363","2,269","1,416","1,575",282,353
TRAFFIC COUNT AT BIG CREEK,1998,325,425,399,"1,304","1,393","1,879","1,997","2,141","1,618","1,467",695,481
TRAFFIC COUNT AT BIG CREEK,1997,225,310,800,"1,150","2,000","2,250","2,750","2,500","1,350","1,326",707,245
TRAFFIC COUNT AT BIG CREEK,1996,200,203,467,733,"1,359","1,310","2,272","1,750","1,350","1,750","1,000",275
TRAFFIC COUNT AT BIG CREEK,1995,635,327,848,"1,102",681,875,"1,770","2,141","1,321","1,293",663,260
TRAFFIC COUNT AT BIG CREEK,1994,390,405,"1,455","3,020","3,088","3,375","7,840","6,500","2,496","4,107","1,280",588
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2020,"355,983","352,772","521,691",0,"254,589","325,199","638,933","426,105","521,214",,,
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2019,"355,983","352,772","521,691","328,324","254,589","325,199","638,933","426,105","521,214","674,148","532,844","524,234"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2018,"355,983","352,772","521,691","328,324","254,589","325,199","638,933","426,105","521,214","674,148","532,844","524,234"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2017,"321,644","382,007","274,151","328,324","254,589","325,199","638,933","426,105","521,214","674,148","532,844","524,234"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2016,"321,644","331,323","454,287","471,438","470,704","574,210","638,750","534,966","521,214","674,148","532,844","98,093"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2015,"321,644","331,323","454,287","471,438","470,704","574,210","638,750","534,966","475,000","599,923","471,469","321,644"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2014,"321,644","331,323","454,287","471,438","470,704","574,210","638,750","534,966","475,000","599,923","471,469","321,644"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2013,"321,644","331,323","454,287","471,438","470,704","574,210","638,750","534,966","472,888","599,923","471,469","164,140"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2012,"350,000","343,607","454,287","471,438","470,704","574,210","669,557","534,966","472,888","599,923","471,469","164,140"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2011,"469,437","331,698","454,287","471,438","470,704","574,210","669,557","534,966","472,888","599,923","471,469","164,140"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2010,"347,835","346,584","492,323","469,363","487,985","592,676","571,780","551,658","486,836","616,989","480,064","424,553"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2009,"347,835","346,584","492,323","469,363","487,985","592,672","670,459","554,292","467,192","513,304","497,466","463,300"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2008,"347,835","346,584","319,485","453,527","491,565","557,631","636,660","549,844","467,192","513,304","497,466","466,519"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2007,"361,876","356,803","319,485","493,832","505,477","608,831","686,130","547,312","513,304","513,304","497,466","466,519"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2006,"321,931","323,607","375,019","496,937","505,555","514,861","688,077","547,312","508,723","550,447","512,824","466,519"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2005,"321,931","323,607","375,019","472,219","503,677","604,247","500,841","434,122","466,519","550,447","516,939","466,519"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2004,"321,931","323,607","375,019","472,219","503,677","604,247","500,841","434,122","466,519","550,447","516,939","466,519"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2003,"321,931","323,607","375,019","472,219","511,847","604,247","500,841","434,122","466,519","550,447","516,939","466,519"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2002,"321,931","323,607","375,019","481,604","503,677","554,992","500,841","434,122","466,519","550,447","516,939","466,519"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2001,"321,931","323,607","375,019","481,604","503,677","554,992","500,841","434,122","466,519","550,447","516,939","466,519"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),2000,"321,931","323,607","375,019","430,064","457,392","488,189","500,841","434,122","466,519","550,447","516,939","466,519"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),1999,"321,931","323,607","375,019","430,064","457,392","488,189","500,841","434,122","487,317","550,447","516,939","466,519"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),1998,"304,271","313,837","374,435","447,460","490,672","569,241","664,989","523,494","458,105","600,504","504,997","461,699"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),1997,"304,271","313,837","402,854","512,850","483,509","503,640","821,539","769,741","504,737","586,742","432,870","426,498"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),1996,"277,409","318,093","370,696","443,710","483,509","503,640","631,953","615,793","504,737","586,742","432,870","426,498"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),1995,"277,409","335,188","365,583","463,708","454,768","536,424","631,953","615,793","555,900","661,519","432,870","415,462"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 NORTHBOUND),1994,"228,253","278,084","332,102","408,639","435,281","477,823","603,424","534,214","455,703","661,519","432,870","415,462"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2020,"344,131","347,325","512,699",0,"242,566","332,237","377,318","301,391","533,528",,,
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2019,"344,131","347,325","512,699","373,167","242,566","332,237","377,318","301,391","533,528","660,542","548,178","515,249"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2018,"344,131","347,325","512,709","373,167","242,566","332,237","377,318","301,391","533,528","660,542","548,178","515,249"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2017,"309,279","550,869","448,552","373,167","242,566","332,237","377,318","301,391","533,528","660,542","548,178","515,249"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2016,"309,279","327,525","450,808","472,113","461,492","567,171","619,736","525,966","533,528","660,542","548,178","115,272"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2015,"309,279","327,525","450,808","472,113","461,492","567,171","619,736","525,966","474,292","586,282","465,479","309,279"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2014,"309,279","327,525","450,808","472,113","461,492","567,171","619,736","525,966","474,292","586,282","465,479","309,279"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2013,"309,279","327,525","450,808","472,113","461,492","567,171","619,736","525,966","476,404","586,282","465,479","160,879"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2012,"350,000","340,853","450,808","472,113","461,492","567,171","655,558","525,966","476,404","586,282","465,479","160,879"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2011,"451,105","329,519","450,808","472,113","461,492","567,171","655,558","525,966","476,404","586,282","465,479","160,879"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2010,"339,331","354,220","489,913","468,923","480,301","581,515","557,488","539,252","488,163","503,647","474,535","425,352"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2009,"339,331","354,220","489,913","468,923","480,301","581,515","656,473","541,705","461,732","510,597","491,661","464,710"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2008,"339,331","354,220","327,317","445,946","492,803","549,666","620,681","540,226","461,732","510,597","491,661","447,428"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2007,"350,136","352,285","327,317","493,359","501,985","603,724","673,839","538,337","510,597","510,597","491,661","447,428"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2006,"307,750","316,820","371,190","494,379","500,438","605,124","677,262","538,337","511,307","588,886","511,408","447,428"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2005,"307,750","316,820","371,190","472,673","493,640","597,508","633,160","539,274","447,428","588,886","494,926","447,428"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2004,"307,750","316,820","371,190","472,673","493,640","597,508","633,160","539,274","447,428","588,886","494,926","447,428"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2003,"307,750","316,820","371,190","472,673","506,315","597,508","633,160","539,274","447,428","588,886","494,926","447,428"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2002,"307,750","316,820","371,190","475,080","493,640","547,148","633,160","539,274","447,428","588,886","494,926","447,428"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2001,"307,750","316,820","371,190","475,080","493,640","547,148","633,160","539,274","447,428","588,886","494,926","447,428"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),2000,"307,750","316,820","371,190","443,394","476,288","536,550","633,160","539,274","447,428","588,886","494,926","447,428"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),1999,"307,750","316,820","371,190","443,394","476,288","536,550","633,160","539,274","503,854","588,886","494,926","447,428"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),1998,"306,218","313,474","367,123","432,191","467,285","536,981","622,692","542,679","486,021","580,474","468,277","433,321"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),1997,"306,218","313,474","399,121","491,700","369,900","457,890","825,349","692,262","481,763","565,938","447,951","421,688"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),1996,"291,017","314,334","348,819","394,324","369,900","457,890","634,884","553,810","481,763","565,938","447,951","421,688"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),1995,"291,017","366,604","394,323","471,648","463,346","549,171","634,884","553,810","494,910","733,266","447,951","423,119"
TRAFFIC COUNT AT GATLINBURG SPUR (STATION 405 LANES 1 AND 2 SOUTHBOUND),1994,"234,236","289,342","346,453","428,944","502,629","956,915","659,557","572,396","493,914","733,266","461,730","437,875"
TRAFFIC COUNT AT GREENBRIER,2020,"4,416","4,880","5,801",0,"9,368","13,550","18,699","11,429","9,579",,,
TRAFFIC COUNT AT GREENBRIER,2019,"3,116","5,452","7,943","15,627","11,038","10,209","13,781","10,528","7,453","11,812","6,299","5,746"
TRAFFIC COUNT AT GREENBRIER,2018,"3,116","5,452","7,943","10,203","10,245","13,059","15,074","9,839","7,346","12,052","8,411","5,309"
TRAFFIC COUNT AT GREENBRIER,2017,"3,116","5,452","14,273","10,446","11,186","12,141","14,800","11,284","8,541","11,009","8,411","5,309"
TRAFFIC COUNT AT GREENBRIER,2016,"3,116","5,452","13,698","9,560","11,317","13,467","7,775","11,524","6,302","13,311","8,411","5,309"
TRAFFIC COUNT AT GREENBRIER,2015,"4,152","1,734","6,975","13,354","9,795","1,702","14,449","11,524","9,757","12,952","8,411","5,300"
TRAFFIC COUNT AT GREENBRIER,2014,"3,281","7,303","7,386","16,342","15,690","20,758","22,813","19,510","11,390","16,518","7,344","5,309"
TRAFFIC COUNT AT GREENBRIER,2013,"2,981","2,000","2,219","7,727","7,943","9,189","14,684","6,754","11,866","10,073","8,444","10,025"
TRAFFIC COUNT AT GREENBRIER,2012,"2,981","4,244","7,290","10,855","8,866","13,009","14,529","11,104","8,851","12,071","6,295","5,013"
TRAFFIC COUNT AT GREENBRIER,2011,"2,616","3,149","5,630","8,913","8,970","10,152","11,108","8,493","7,188","9,575","5,524","5,013"
TRAFFIC COUNT AT GREENBRIER,2010,"2,605","2,550","5,984","12,361","7,178","8,663","12,720","10,023","8,927","6,656","5,599","5,013"
TRAFFIC COUNT AT GREENBRIER,2009,"2,605","2,608","5,984","9,194","5,596","8,663","9,524","6,139","4,384","6,656","4,648","5,013"
TRAFFIC COUNT AT GREENBRIER,2008,"2,605","2,608","6,547","7,206","13,900","8,947","16,160","7,779","4,319","10,932","4,648","5,013"
TRAFFIC COUNT AT GREENBRIER,2007,"2,605","2,608","4,994","6,015","8,643","8,206","2,640","8,039","5,869","6,561","4,648","5,013"
TRAFFIC COUNT AT GREENBRIER,2006,"2,588","2,565","4,132","9,518","7,904","8,804","7,867","8,176","5,869","10,170","13,821","5,013"
TRAFFIC COUNT AT GREENBRIER,2005,"2,588","2,565","3,187","7,352","6,837","8,890","9,851","7,649","6,957","6,909","11,764","1,278"
TRAFFIC COUNT AT GREENBRIER,2004,"2,859","1,857","3,187","7,050","5,613","6,218","8,831","5,826","4,742","7,413","3,429","2,553"
TRAFFIC COUNT AT GREENBRIER,2003,"2,301","1,857","3,187","6,228","7,500","7,472","6,903","6,044","9,769","6,272","4,370","2,082"
TRAFFIC COUNT AT GREENBRIER,2002,"2,250","2,205","6,793","7,087","10,031","7,762","17,778","8,756","3,204","5,484","2,647","1,751"
TRAFFIC COUNT AT GREENBRIER,2001,"2,153","2,205","3,626","7,087","7,373","8,587","5,919","11,168","4,611","3,418","2,924","1,866"
TRAFFIC COUNT AT GREENBRIER,2000,"2,004","2,306","3,380","6,019","6,981","6,962","10,017","7,470","4,818","6,241","3,193","1,866"
TRAFFIC COUNT AT GREENBRIER,1999,"1,781","1,895","2,420","6,978","5,487","8,100","10,424","8,657","5,109","5,397","3,477","1,888"
TRAFFIC COUNT AT GREENBRIER,1998,"1,788","1,804","2,420","7,638","5,153","8,274","9,349","8,856","5,879","4,592","2,870","1,816"
TRAFFIC COUNT AT GREENBRIER,1997,"2,142","2,545","3,943","5,844","6,334","6,570","10,160","8,353","5,879","5,865","3,264","2,553"
TRAFFIC COUNT AT GREENBRIER,1996,"1,005","1,948","4,625","5,592","7,055","7,921","11,078","7,902","5,667","5,504","3,355","1,909"
TRAFFIC COUNT AT GREENBRIER,1995,"1,530","2,004","3,529","6,130","5,757","7,822","9,953","9,255","4,927","6,040","2,918","1,318"
TRAFFIC COUNT AT GREENBRIER,1994,"3,338","2,390","2,674","4,120","5,252","7,027","6,277","6,958","3,940","4,851","3,622","1,727"
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2012,0,0,0,0,0,0,0,0,,,,
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2011,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2010,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2009,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2008,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2007,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2006,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2005,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2004,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2003,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2002,0,0,0,0,"8,895",0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2001,0,0,0,0,"8,895",0,0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,2000,0,0,"2,523","4,918","8,895","3,413",0,0,0,0,0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,1999,0,0,210,"8,759","11,894","12,005","12,939","10,987","9,034","10,199","6,842",0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,1998,0,0,411,"7,062","11,512","10,002","14,576","14,322","13,097","16,989",0,0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,1997,0,0,329,"9,802","10,995","10,002","14,668","14,092","12,560","16,989","10,191",0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,1996,0,0,0,"9,875","10,781","11,749","14,668","13,714","12,149","16,189","9,712","1,491"
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,1995,0,0,0,"10,014","10,432","11,498","13,826","13,106","12,631","15,624","9,883",0
TRAFFIC COUNT AT ROARING FORK NATURE TRAIL,1994,0,0,0,"18,000","19,912","22,784","26,306","26,402","18,950","28,640","18,564",0
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2020,"6,591","3,770",0,0,"5,880",0,"8,532",0,"8,291",,,
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2019,"6,742","3,120",0,0,"7,837",0,"7,626",0,"5,948","7,585","10,119","4,801"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2018,"4,786","3,234",0,0,"5,757",0,"7,091",0,"7,422","6,516","11,896","4,113"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2017,"8,517","3,942",0,0,"7,067",0,"6,554",0,"7,369","6,516","11,896","4,292"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2016,"9,014",783,0,0,"7,891",0,"7,951",0,"8,114","7,091","9,575","3,924"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2015,"9,156",897,0,0,"7,692",0,"7,131",0,"7,790","7,236","8,320","2,587"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2014,"7,937","1,999",0,0,"6,948",0,"7,668",0,"7,071","8,000","6,874","4,001"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2013,"4,377","1,686",0,0,"7,226",0,"6,549",0,"5,901","5,445","7,507","3,317"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2012,"7,447","3,086",0,0,"3,870",0,"6,549",0,"5,901","4,207","7,122","2,940"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2011,"4,800","2,578",0,0,"6,599",0,"7,636",0,"4,659","6,600","7,961","2,940"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2010,"10,377","1,230",0,0,"6,447",0,"9,144",0,"7,989","5,913","7,811","1,396"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2009,"7,603","3,257",0,0,"6,655",0,"8,380",0,"7,072","5,036","7,914","3,461"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2008,"8,063","4,481",0,0,"6,604",0,"7,313",0,"7,163","5,902","7,230","3,655"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2007,"8,493","3,339",0,0,"6,966",0,"7,247",0,"7,564","6,115","6,953","2,149"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2006,"10,014","2,022",0,0,"7,007",0,"7,392",0,"6,666","6,615","9,446","3,157"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2005,"2,579","2,449",0,0,"7,041",0,"8,108",0,"6,009","9,624","9,610","3,310"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2004,"7,921","2,330",0,0,"6,826",0,"8,766",0,"7,924","6,843","7,710","3,099"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2003,"8,009","2,988",0,0,"6,826",0,"7,691",0,"4,634","6,346","6,740","3,025"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2002,"8,009","2,988",0,0,"6,466",0,"7,691",0,"4,634","7,433","6,670","2,740"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2001,"8,009","2,988",0,0,"5,743",0,"7,382",0,"6,586","4,387","6,621","2,740"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),2000,"8,009","2,988",0,0,"7,009",0,"10,099",0,"6,248","5,736","6,621","2,740"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),1999,"8,009","2,988",0,0,"7,009",0,"10,099",0,"6,248","5,736","6,621","2,740"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),1998,"2,042","1,591",0,0,"7,141",0,"10,760",0,"6,248","6,488","8,186","2,042"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),1997,"2,042","1,591",0,0,"5,968",0,"10,760",0,"6,248","6,488","6,985","1,885"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),1996,"1,302","1,724",0,0,"5,968",0,"8,277",0,"6,248","6,488","6,985","1,885"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),1995,"4,726","2,111",0,0,"2,585",0,"9,098",0,"6,248","4,619","6,985","1,885"
TRAFFIC COUNT ON HOLIDAYS AT GATLINBURG (STATION 401 LANE 2 SOUTHBOUND),1994,243,"1,056",0,0,"4,388",0,"9,098",0,"5,070","4,619","6,985","2,720"
TRAFFIC COUNT ON HOLIDAYS AT OCONALUFTEE (STATION 403 LANES 3 AND 4),2020,"3,261","1,599",0,0,"2,418",0,"4,818",0,"4,068",,,
TRAFFIC COUNT ON HOLIDAYS AT OCONALUFTEE (STATION 403 LANES 3 AND 4),2019,"2,625","1,333",0,0,"2,634",0,"4,659",0,"3,912","4,419","5,146","2,412"
TRAFFIC COUNT ON HOLIDAYS AT OCONALUFTEE (STATION 403 LANES 3 AND 4),2018,"1,302","1,237",0,0,"2,634",0,"4,155",0,"3,089","3,572","4,145","1,486"
TRAFFIC COUNT ON HOLIDAYS AT OCONALUFTEE (STATION 403 LANES 3 AND 4),2017,"4,666","1,670",0,0,"3,220",0,"3,555",0,"3,145","3,027","6,672","1,141"
TRAFFIC COUNT ON HOLIDAYS AT OCONALUFTEE (STATION 403 LANES 3 AND 4),2016,"4,666",459,0,0,"3,242",0,"3,888",0,"3,771","3,884","4,447","1,829"
